8.884186140970541379e-01 -1.638593220399723119e-02 0.000000000000000000e+00
8.913479698805596430e-01 -1.603050382456247536e-02 0.000000000000000000e+00
8.942203437436510027e-01 -1.566721131566670838e-02 0.000000000000000000e+00
8.970347243448115737e-01 -1.529516260755610715e-02 0.000000000000000000e+00
8.997899809343561373e-01 -1.491339410816900149e-02 0.000000000000000000e+00
9.024848490746776308e-01 -1.452090315618215222e-02 0.000000000000000000e+00
9.051179134313772634e-01 -1.411669543321983702e-02 0.000000000000000000e+00
9.076875874085744700e-01 -1.369985523685903796e-02 0.000000000000000000e+00
9.101920896310831122e-01 -1.326965146489567961e-02 0.000000000000000000e+00
9.126294177636737892e-01 -1.282570021344459424e-02 0.000000000000000000e+00
9.149973211937658668e-01 -1.236821842139830367e-02 0.000000000000000000e+00
9.172932763969946501e-01 -1.189842599039189243e-02 0.000000000000000000e+00
9.195144740174591158e-01 -1.141919351745878351e-02 0.000000000000000000e+00
9.216578388257071763e-01 -1.093610176857635549e-02 0.000000000000000000e+00
9.237201324260368995e-01 -1.045919768248665740e-02 0.000000000000000000e+00
9.256982573495700084e-01 -1.000592724937907074e-02 0.000000000000000000e+00
9.275900460040171769e-01 -9.606030837281552895e-03 0.000000000000000000e+00
9.293962114204130653e-01 -9.309571585341442843e-03 0.000000000000000000e+00
9.311250746835862957e-01 -9.199946641300178404e-03 0.000000000000000000e+00
9.328040828578535448e-01 -9.416541859316601010e-03 0.000000000000000000e+00
9.345075768418552586e-01 -1.020329860216160484e-02 0.000000000000000000e+00
9.363815200203541300e-01 -1.193624266605099703e-02 0.000000000000000000e+00
9.383491809985875509e-01 -1.439874318298377080e-02 0.000000000000000000e+00
